ObjectId,Indicator,Unit,Date,Value
1432,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2018M04,0.3
1433,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2018M05,411.44
1434,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2018M05,0.38
1435,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2018M06,410.99
1436,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2018M06,0.47
1437,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2018M07,408.9
1438,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2018M07,0.39
1439,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2018M08,407.16
1440,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2018M08,0.45
1441,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2018M09,405.71
1442,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2018M09,0.53
1443,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2018M10,406.19
1444,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2018M10,0.59
1445,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2018M11,408.21
1446,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2018M11,0.72
1447,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2018M12,409.27
1448,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2018M12,0.56
1449,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2019M01,411.03
1450,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2019M01,0.71
1451,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2019M02,411.96
1452,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2019M02,0.84
1453,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2019M03,412.18
1454,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2019M03,0.63
1455,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2019M04,413.54
1456,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2019M04,0.75
1457,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2019M05,414.86
1458,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2019M05,0.83
1459,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2019M06,414.15
1460,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2019M06,0.77
1461,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2019M07,411.96
1462,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2019M07,0.75
1463,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2019M08,410.17
1464,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2019M08,0.74
1465,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2019M09,408.76
1466,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2019M09,0.75
1467,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2019M10,408.74
1468,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2019M10,0.63
1469,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2019M11,410.47
1470,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2019M11,0.55
1471,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2019M12,411.97
1472,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2019M12,0.66
1473,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2020M01,413.59
1474,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2020M01,0.62
1475,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2020M02,414.32
1476,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2020M02,0.57
1477,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2020M03,414.71
1478,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2020M03,0.61
1479,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2020M04,416.42
1480,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2020M04,0.7
1481,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2020M05,417.28
1482,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2020M05,0.58
1483,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2020M06,416.58
1484,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2020M06,0.59
1485,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2020M07,414.58
1486,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2020M07,0.64
1487,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2020M08,412.75
1488,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2020M08,0.63
1489,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2020M09,411.49
1490,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2020M09,0.67
1491,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2020M10,411.48
1492,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2020M10,0.67
1493,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2020M11,413.1
1494,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2020M11,0.64
1495,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2020M12,414.23
1496,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2020M12,0.55
1497,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2021M01,415.49
1498,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2021M01,0.46
1499,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2021M02,416.72
1500,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2021M02,0.58
1501,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2021M03,417.61
1502,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2021M03,0.7
1503,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2021M04,419.01
1504,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2021M04,0.62
1505,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2021M05,419.09
1506,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2021M05,0.43
1507,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2021M06,418.92
1508,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2021M06,0.56
1509,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2021M07,416.9
1510,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2021M07,0.56
1511,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2021M08,414.42
1512,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2021M08,0.4
1513,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2021M09,413.26
1514,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2021M09,0.43
1515,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2021M10,413.9
1516,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2021M10,0.59
1517,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2021M11,414.97
1518,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2021M11,0.45
1519,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2021M12,416.67
1520,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2021M12,0.59
1521,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2022M01,418.13
1522,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2022M01,0.64
1523,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2022M02,419.24
1524,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2022M02,0.6
1525,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2022M03,418.76
1526,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2022M03,0.28
1527,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2022M04,420.19
1528,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2022M04,0.28
1529,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2022M05,420.97
1530,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2022M05,0.45
1531,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2022M06,420.94
1532,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2022M06,0.48
1533,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2022M07,418.85
1534,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2022M07,0.47
1535,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2022M08,417.15
1536,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2022M08,0.66
1537,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2022M09,415.91
1538,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2022M09,0.64
1539,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2022M10,415.74
1540,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2022M10,0.44
1541,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2022M11,417.47
1542,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2022M11,0.6
1543,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2022M12,418.99
1544,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2022M12,0.56
1545,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2023M01,419.48
1546,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2023M01,0.32
1547,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2023M02,420.3
1548,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2023M02,0.25
1549,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2023M03,420.98
1550,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2023M03,0.53
1551,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2023M04,423.35
1552,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2023M04,0.75
1553,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2023M05,424
1554,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2023M05,0.72
1555,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2023M06,423.68
1556,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2023M06,0.65
1557,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2023M07,421.83
1558,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2023M07,0.71
1559,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2023M08,419.68
1560,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2023M08,0.61
1561,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2023M09,418.51
1562,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2023M09,0.63
1563,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2023M10,418.82
1564,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2023M10,0.74
1565,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2023M11,420.46
1566,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2023M11,0.72
1567,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2023M12,421.86
1568,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2023M12,0.68
1569,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2024M01,0.68
1570,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2024M01,0.68
